Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
2163245;2;24/11/2014 01:00;Strada Urbana;VIA DEL FORO ITALICO;da specificare;;;;dir. S. Giovanni alt. via della Moschea;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;2;12.49726;41.94033;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
2163245;2;24/11/2014 01:00;Strada Urbana;VIA DEL FORO ITALICO;da specificare;;;;dir. S. Giovanni alt. via della Moschea;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;2;12.49726;41.94033;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
2178313;19;10/11/2014 13:30;Strada Urbana;VIA MARZIALE;in corrispondenza;;del civico n.;50;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;12.41017;41.96861;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;;
2178313;19;10/11/2014 13:30;Strada Urbana;VIA MARZIALE;in corrispondenza;;del civico n.;50;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;12.41017;41.96861;-1;2;Autovettura privata;Allontanatosi;Conducente;M;Illeso;0;;Non accertato;Inesploso
2178313;19;10/11/2014 13:30;Strada Urbana;VIA MARZIALE;in corrispondenza;;del civico n.;50;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;12.41017;41.96861;-1;2;Autovettura privata;Allontanatosi;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2181387;7;07/11/2014 12:35;Strada Urbana;VIA PRENESTINA;in corrispondenza;;del civico n.;1012;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Intenso;Sufficiente;Ore Diurne;0;0;0;3;12.60709;41.89365;-1;1;Trattore stradale;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
2181387;7;07/11/2014 12:35;Strada Urbana;VIA PRENESTINA;in corrispondenza;;del civico n.;1012;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Intenso;Sufficiente;Ore Diurne;0;0;0;3;12.60709;41.89365;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
2181387;7;07/11/2014 12:35;Strada Urbana;VIA PRENESTINA;in corrispondenza;;del civico n.;1012;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Intenso;Sufficiente;Ore Diurne;0;0;0;3;12.60709;41.89365;-1;3;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
2186338;20;01/11/2014 06:20;Strada Urbana;VIA CASSIA;in corrispondenza;;del civico n.;1350;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;5;12.40324;41.98652;-1;1;Autocarro superiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2186338;20;01/11/2014 06:20;Strada Urbana;VIA CASSIA;in corrispondenza;;del civico n.;1350;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;5;12.40324;41.98652;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2186338;20;01/11/2014 06:20;Strada Urbana;VIA CASSIA;in corrispondenza;;del civico n.;1350;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;5;12.40324;41.98652;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
2186338;20;01/11/2014 06:20;Strada Urbana;VIA CASSIA;in corrispondenza;;del civico n.;1350;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;5;12.40324;41.98652;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2186338;20;01/11/2014 06:20;Strada Urbana;VIA CASSIA;in corrispondenza;;del civico n.;1350;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;5;12.40324;41.98652;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
2186338;20;01/11/2014 06:20;Strada Urbana;VIA CASSIA;in corrispondenza;;del civico n.;1350;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;5;12.40324;41.98652;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
2186365;5;01/11/2014 00:45;Strada Urbana;VIALE DELLA SERENISSIMA;da specificare;;;;inversione di marcia per la A/24;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;12.55722;41.90186;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2186365;5;01/11/2014 00:45;Strada Urbana;VIALE DELLA SERENISSIMA;da specificare;;;;inversione di marcia per la A/24;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;12.55722;41.90186;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
