Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
1823437;15;01/01/2010 05:00;Strada Urbana;PIAZZA ANTONIO MEUCCI;da specificare;;;;prox. Via O. da Gubbio lato giardini alt. chiosco;Veicolo in marcia contro veicoli in sosta;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;1;;;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1823485;13;01/01/2010 03:20;Strada Urbana;LUNGOMARE DUILIO;da specificare;;;;prossimità VIA DELLE PRORE;Scontro frontale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;3;0;0;0;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
1823485;13;01/01/2010 03:20;Strada Urbana;LUNGOMARE DUILIO;da specificare;;;;prossimità VIA DELLE PRORE;Scontro frontale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;3;0;0;0;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
1823485;13;01/01/2010 03:20;Strada Urbana;LUNGOMARE DUILIO;da specificare;;;;prossimità VIA DELLE PRORE;Scontro frontale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;3;0;0;0;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
1823486;13;01/01/2010 04:00;Strada Urbana;VIA CAPO TINDARI;in corrispondenza;;del civico n. ;11;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1823487;13;01/01/2010 13:25;Strada Urbana;VIA CALVATONE;in corrispondenza;;del civico n. ;87;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
1823487;13;01/01/2010 13:25;Strada Urbana;VIA CALVATONE;in corrispondenza;;del civico n. ;87;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
1823489;13;01/01/2010 18:20;Strada Urbana;VIALE VASCO DE GAMA;all'intersezione semaforizzata con;VIALE CAPITAN CONSALVO;VIALE CAPITAN CONSALVO;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1823489;13;01/01/2010 18:20;Strada Urbana;VIALE VASCO DE GAMA;all'intersezione semaforizzata con;VIALE CAPITAN CONSALVO;VIALE CAPITAN CONSALVO;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
1823489;13;01/01/2010 18:20;Strada Urbana;VIALE VASCO DE GAMA;all'intersezione semaforizzata con;VIALE CAPITAN CONSALVO;VIALE CAPITAN CONSALVO;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
