Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
1775660;10;01/10/2008 02:30;Strada Urbana;VIA CASILINA;all'intersezione semaforizzata con;VIA TOR DE' SCHIAVI;VIA TOR DE' SCHIAVI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;0;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Non accertato;Esploso
1775660;10;01/10/2008 02:30;Strada Urbana;VIA CASILINA;all'intersezione semaforizzata con;VIA TOR DE' SCHIAVI;VIA TOR DE' SCHIAVI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;0;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Ricoverato;0;NON DECEDUTO;Non accertato;Inesistente
1775660;10;01/10/2008 02:30;Strada Urbana;VIA CASILINA;all'intersezione semaforizzata con;VIA TOR DE' SCHIAVI;VIA TOR DE' SCHIAVI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;0;;;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente
1775660;10;01/10/2008 02:30;Strada Urbana;VIA CASILINA;all'intersezione semaforizzata con;VIA TOR DE' SCHIAVI;VIA TOR DE' SCHIAVI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;0;;;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente
1775681;12;01/10/2008 00:50;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;carr. laterale-dir. centro, alt. distributore ESSO;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente
1775681;12;01/10/2008 00:50;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;carr. laterale-dir. centro, alt. distributore ESSO;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesistente
1775681;12;01/10/2008 00:50;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;carr. laterale-dir. centro, alt. distributore ESSO;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente
1775724;19;01/10/2008 08:50;Strada Urbana;GALLERIA GIOVANNI XXIII;da specificare;;;;in prossimità del Km.1100;Tamponamento;Galleria illuminata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;0;;;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesistente
1775724;19;01/10/2008 08:50;Strada Urbana;GALLERIA GIOVANNI XXIII;da specificare;;;;in prossimità del Km.1100;Tamponamento;Galleria illuminata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;0;;;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Utilizzato;Inesistente
1775772;10;01/10/2008 07:25;Strada Urbana;VIA TUSCOLANA;da specificare;;;;"canalizzazione entrata terminal ""Anagnina"".";Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;;;-1;1;Autobus urbano;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1775772;10;01/10/2008 07:25;Strada Urbana;VIA TUSCOLANA;da specificare;;;;"canalizzazione entrata terminal ""Anagnina"".";Scontro laterale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente
1775773;10;01/10/2008 08:05;Strada Urbana;VIA GIUSEPPE ALBANESE RUFFO;da specificare;;;;fronte civico 28;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente
1775774;10;01/10/2008 14:00;Strada Urbana;VIA DEI FULVI;in corrispondenza;;del civico n. ;11;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
1775774;10;01/10/2008 14:00;Strada Urbana;VIA DEI FULVI;in corrispondenza;;del civico n. ;11;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;;;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
1775775;10;01/10/2008 16:00;Strada Urbana;VIA TUSCOLANA;in prossimità;;del civico n. ;1892;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente
1775775;10;01/10/2008 16:00;Strada Urbana;VIA TUSCOLANA;in prossimità;;del civico n. ;1892;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente
1775775;10;01/10/2008 16:00;Strada Urbana;VIA TUSCOLANA;in prossimità;;del civico n. ;1892;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1775775;10;01/10/2008 16:00;Strada Urbana;VIA TUSCOLANA;in prossimità;;del civico n. ;1892;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1775775;10;01/10/2008 16:00;Strada Urbana;VIA TUSCOLANA;in prossimità;;del civico n. ;1892;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
1775776;10;01/10/2008 16:00;Strada Urbana;VIA DEL CALICE;all'intersezione con;LARGO S. BARBARA;LARGO S. BARBARA;;;Veicolo in marcia contro veicoli fermi;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso
1775776;10;01/10/2008 16:00;Strada Urbana;VIA DEL CALICE;all'intersezione con;LARGO S. BARBARA;LARGO S. BARBARA;;;Veicolo in marcia contro veicoli fermi;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;;;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
